"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/75bf3473-2d70-4d41-93cd-afa1015e45bb.html","2015-10-01 10:49:57 -0400","drug-drug-interaction","evidence-supports"," be an inhibitor of P450 2D6.  ","The plasma concentration of imipramine may increase when the drug is given concomitantly with hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decrease by concomitant administration with hepatic enzyme inducers (e.g., barbiturates, phenytoin), and adjustment of the dosage of imipramine may therefore be necessary.","","ncit:positive","ncit:Qualitative",,"imipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","barbiturates","dikbD2R:drug-group","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-09-14 11:31:14 -0400","drug-drug-interaction","evidence-supports","taken with caution.  Diazepam  ","Under steady-state conditions, diazepam does not appear to affect paroxetine kinetics. The effects of paroxetine on diazepam were not evaluated.","","ncit:negative","ncit:Qualitative",,"paroxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","diazepam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 13:06:41 -0400","DDI-clinical-trial","evidence-supports","s (7) ] .   CYP1A2 Substrates  ","Repeated doses of teriflunomide decreased mean Cmax and AUC of caffeine by 18% and 55%, respectively, suggesting that teriflunomide may be a weak inducer of CYP1A2 in vivo.","","ncit:positive","ncit:quantitative",,"caffeine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","55","Percent","Increase","Unk","UNK","UNK","18","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","nical Pharmacology (12.3) ] .  ","No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ","","ncit:negative","ncit:Qualitative",,"levothyroxine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/13bb8267-1cab-43e5-acae-55a4d957630a.html","2015-11-02 14:32:33 -0500","DDI-clinical-trial","evidence-supports","   7.15 Triazolam   ","Combined administration of racemic citalopram (titrated to 40 mg/day for 28 days) and the CYP3A4 substrate triazolam (single dose of 0.25 mg) did not significantly affect the pharmacokinetics of either citalopram or triazolam.","","ncit:negative","ncit:quantitative",,"citalopram","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","40","triazolam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","0.25","Daily","Oral","28","SD","Oral","1","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 16:21:18 -0500","DDI-clinical-trial","evidence-supports"," by 30% and 40%, respectively. ","    Lamotrigine: Multiple oral doses of bupropion had no statistically significant effects on the single-dose pharmacokinetics of lamotrigine in 12 healthy volunteers.","","ncit:negative","ncit:quantitative",,"lamotrigine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","SD","Oral","1","UNK","Oral","Unk","12","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:37:39 -0400","drug-drug-interaction","evidence-supports","metabolism have not been studied.  ","A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin. If fluvoxamine maleate tablets are to be administered together with a drug that is eliminated via oxidative metabolism and has a narrow therapeutic window, plasma levels and/or pharmacodynamic effects of the latter drug should be monitored closely, at least until steady-state conditions are reached [see Contraindications (4) and Warnings and Precautions (5)]. ","","ncit:positive","ncit:Qualitative",,"theophylline","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","nical Pharmacology (12.3) ] .  ","No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.","","ncit:negative","ncit:Qualitative",,"EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","risperdione","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 12:50:04 -0400","drug-drug-interaction","evidence-supports"," B3 (OATP1B1/1B3) substrates   ","Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"rosuvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 12:50:04 -0400","drug-drug-interaction","evidence-supports"," B3 (OATP1B1/1B3) substrates   ","Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"atorvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-28 16:36:27 -0400","DDI-clinical-trial","evidence-supports","I","n a controlled study of a single dose (2 mg) of pimozide, 200 mg sertraline (q.d.) co-administration to steady state was associated with a mean increase in pimozide AUC and Cmax of about 40%, but was not associated with any changes in EKG. Since the highest recommended pimozide dose (10 mg) has not been evaluated in combination with sertraline, the effect on QT interval and PK parameters at doses higher than 2 mg at this time are not known. While the mechanism of this interaction is unknown, due to the narrow therapeutic index of pimozide and due to the interaction noted at a low dose of pimozide, concomitant administration of sertraline and pimozide should be contraindicated (see ","","ncit:positive","ncit:quantitative",,"sertraline","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","pimozide","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","2","SD","Oral","1","QD","Oral","Unk","Unk","40","Percent","Increase","Unk","UNK","UNK","40","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","nical Pharmacology (12.3) ] .  ","No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ","","ncit:negative","ncit:Qualitative",,"EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","ibuprofen","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 13:06:41 -0400","drug-drug-interaction","evidence-supports","see Drug Interactions (7) ] .  ","Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).","","ncit:negative","ncit:Qualitative",,"Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","omeprazole","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:41:13 -0400","drug-drug-interaction","evidence-supports","  Ketoconazole  ","In healthy, male, Caucasian patients (n=24), coadministration of the potent CYP3A4 inhibitor ketoconazole (200 mg b.i.d. for 6.5 days) increased the peak plasma levels and the AUC of a single 30-mg dose of mirtazapine by approximately 40% and 50%, respectively.    Caution should be exercised when coadministering mirtazapine with potent CYP3A4 inhibitors, HIV protease inhibitors, azole antifungals, erythromycin, or nefazodone.","","ncit:positive","ncit:Qualitative",,"erythromycin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","mirtazapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-06 15:34:44 -0500","DDI-clinical-trial","evidence-supports","). Nefazodone hydrochloride tablets are also contraindicated in patients who have demonstrated hypersensitivity to nefazodone hydrochloride, its inactive ingredients, or other phenylpiperazine antidepressants.  ","The coadministration of triazolam and nefazodone causes a significant increase in the plasma level of triazolam (see WARNINGS and PRECAUTIONS), and a 75% reduction in the initial triazolam dosage is recommended if the two drugs are to be given together. Because not all commercially available dosage forms of triazolam permit a sufficient dosage reduction, the coadministration of triazolam and nefazodone should be avoided for most patients, including the elderly.","","ncit:positive","ncit:quantitative","Increased plasma level","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","triazolam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/16a4a314-f97e-4e91-95e9-576a3773d284.html","2015-09-30 10:48:18 -0400","DDI-clinical-trial","evidence-supports","pran and 150 mg pregabalin .  ","Warfarin-Steady-state milnacipran (200 mg/day) did not affect the pharmacokinetics of R-warfarin and S-warfarin or the pharmacodynamics (as assessed by measurement of prothrombin INR) of a single dose of 25 mg warfarin. The pharmacokinetics of Savella were not altered by warfarin. ","","ncit:negative","ncit:quantitative",,"Savella","dikbD2R:drug-product","dikbD2R:object-drug-of-interaction","25","warfarin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","Daily","tablet","Unk","SD","tablet","1","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-09-14 11:21:10 -0400","drug-drug-interaction","evidence-supports"," taking paroxetine .  Lithium  ","A multiple-dose study has shown that there is no pharmacokinetic interaction between paroxetine and lithium carbonate. However, due to the potential for serotonin syndrome, caution is advised when paroxetine is coadministered with lithium.","","ncit:negative","ncit:Qualitative",,"paroxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","lithium carbonate","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:34:37 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
